No,PID,ItemID,Description,Type,Unit,DP,disp_lower,disp_upper,dcsTagNo,valid,sufixx,org_TagNo(cut SB_/.PVor.OUT),-suffix,"follows are 0,_STATUS or SPARE_ or _SPARE or _STS or -SP-",raw&exist -OUT=0,not in ABJ=0.(vlookup ABJ_DCS_IO)
3346,SB_010200010000003346,SB_30BFD00GS100-ROS.OUT,400V WTP SWGR   TIE CB RO,BOOL,,,0,0,30BFD00GS100-ROS,1,.OUT,30BFD00GS100-ROS,-ROS,30BFD00GS100-ROS,-1,30BFD00GS100-ROS
3347,SB_010200010000003347,SB_30BFD00GS100-CLE.OUT,400V WTP SWGR   TIE CB RTE-CL,BOOL,,,0,0,30BFD00GS100-CLE,1,.OUT,30BFD00GS100-CLE,-CLE,30BFD00GS100-CLE,-1,30BFD00GS100-CLE
3348,SB_010200010000003348,SB_30BFD00GS100-OPE.OUT,400V WTP SWGR   TIE CB RTE-OP,BOOL,,,0,0,30BFD00GS100-OPE,1,.OUT,30BFD00GS100-OPE,-OPE,30BFD00GS100-OPE,-1,30BFD00GS100-OPE
3349,SB_010200010000003349,SB_30BFD00GS100XQ14-CND.OUT,400V WTP SWGR BUS-A VLT U-V ABN,BOOL,,,0,0,30BFD00GS100XQ14-CND,1,.OUT,30BFD00GS100XQ14-CND,-CND,30BFD00GS100XQ14-CND,-1,30BFD00GS100XQ14-CND
3350,SB_010200010000003350,SB_30BFD00GS100XQ17-CND.OUT,400V WTP SWGR BUS-B VLT U-V ABN,BOOL,,,0,0,30BFD00GS100XQ17-CND,1,.OUT,30BFD00GS100XQ17-CND,-CND,30BFD00GS100XQ17-CND,-1,30BFD00GS100XQ17-CND
3351,SB_010200010000003351,SB_30BFU10GT200XB18.OUT,400V WTP SWGR INCM TR-A CB AVAIL,BOOL,,,0,0,30BFU10GT200XB18,0,.OUT,30BFU10GT200XB18,,30BFU10GT200XB18,0,30BFU10GT200XB18
3352,SB_010200010000003352,SB_30BFU10GT200XB18-OUT.OUT,400V WTP SWGR INCM TR-A CB AVAIL,BOOL,,,0,0,30BFU10GT200XB18-OUT,1,.OUT,30BFU10GT200XB18-OUT,-OUT,30BFU10GT200XB18-OUT,1,30BFU10GT200XB18-OUT
3353,SB_010200010000003353,SB_30BFU10GT200XB02.OUT,400V WTP SWGR INCM TR-A CB CLS,BOOL,,,0,0,30BFU10GT200XB02,1,.OUT,30BFU10GT200XB02,,30BFU10GT200XB02,-1,30BFU10GT200XB02
3354,SB_010200010000003354,SB_30BFU10GT200XB23.OUT,400V WTP SWGR INCM TR-A CB E-FAIL,BOOL,,,0,0,30BFU10GT200XB23,1,.OUT,30BFU10GT200XB23,,30BFU10GT200XB23,-1,30BFU10GT200XB23
3355,SB_010200010000003355,SB_30BFU10GT200XB20.OUT,400V WTP SWGR INCM TR-A CB TST POS,BOOL,,,0,0,30BFU10GT200XB20,0,.OUT,30BFU10GT200XB20,,30BFU10GT200XB20,0,30BFU10GT200XB20
3356,SB_010200010000003356,SB_30BFU10GT200XB20-OUT.OUT,400V WTP SWGR INCM TR-A CB TST POS,BOOL,,,0,0,30BFU10GT200XB20-OUT,1,.OUT,30BFU10GT200XB20-OUT,-OUT,30BFU10GT200XB20-OUT,1,30BFU10GT200XB20-OUT
3357,SB_010200010000003357,SB_30BFU10GT200XQ09-CND.OUT,400V WTP SWGR INCM TR-A CUR V-PH ABN,BOOL,,,0,0,30BFU10GT200XQ09-CND,1,.OUT,30BFU10GT200XQ09-CND,-CND,30BFU10GT200XQ09-CND,-1,30BFU10GT200XQ09-CND
3358,SB_010200010000003358,SB_30BFU10GT200XQ20-CND.OUT,400V WTP SWGR INCM TR-A PWR ABN,BOOL,,,0,0,30BFU10GT200XQ20-CND,1,.OUT,30BFU10GT200XQ20-CND,-CND,30BFU10GT200XQ20-CND,-1,30BFU10GT200XQ20-CND
3359,SB_010200010000003359,SB_30BFU10GT200XQ14-CND.OUT,400V WTP SWGR INCM TR-A VLT U-V ABN,BOOL,,,0,0,30BFU10GT200XQ14-CND,1,.OUT,30BFU10GT200XQ14-CND,-CND,30BFU10GT200XQ14-CND,-1,30BFU10GT200XQ14-CND
3360,SB_010200010000003360,SB_30BFU20GT200XB18.OUT,400V WTP SWGR INCM TR-B CB AVAIL,BOOL,,,0,0,30BFU20GT200XB18,0,.OUT,30BFU20GT200XB18,,30BFU20GT200XB18,0,30BFU20GT200XB18
3361,SB_010200010000003361,SB_30BFU20GT200XB18-OUT.OUT,400V WTP SWGR INCM TR-B CB AVAIL,BOOL,,,0,0,30BFU20GT200XB18-OUT,1,.OUT,30BFU20GT200XB18-OUT,-OUT,30BFU20GT200XB18-OUT,1,30BFU20GT200XB18-OUT
3362,SB_010200010000003362,SB_30BFU20GT200XB02.OUT,400V WTP SWGR INCM TR-B CB CLS,BOOL,,,0,0,30BFU20GT200XB02,1,.OUT,30BFU20GT200XB02,,30BFU20GT200XB02,-1,30BFU20GT200XB02
3363,SB_010200010000003363,SB_30BFU20GT200XB23.OUT,400V WTP SWGR INCM TR-B CB E-FAIL,BOOL,,,0,0,30BFU20GT200XB23,1,.OUT,30BFU20GT200XB23,,30BFU20GT200XB23,-1,30BFU20GT200XB23
3364,SB_010200010000003364,SB_30BFU20GT200XB20.OUT,400V WTP SWGR INCM TR-B CB TST POS,BOOL,,,0,0,30BFU20GT200XB20,0,.OUT,30BFU20GT200XB20,,30BFU20GT200XB20,0,30BFU20GT200XB20
3365,SB_010200010000003365,SB_30BFU20GT200XB20-OUT.OUT,400V WTP SWGR INCM TR-B CB TST POS,BOOL,,,0,0,30BFU20GT200XB20-OUT,1,.OUT,30BFU20GT200XB20-OUT,-OUT,30BFU20GT200XB20-OUT,1,30BFU20GT200XB20-OUT
3366,SB_010200010000003366,SB_30BFU20GT200XQ09-CND.OUT,400V WTP SWGR INCM TR-B CUR V-PH ABN,BOOL,,,0,0,30BFU20GT200XQ09-CND,1,.OUT,30BFU20GT200XQ09-CND,-CND,30BFU20GT200XQ09-CND,-1,30BFU20GT200XQ09-CND
3367,SB_010200010000003367,SB_30BFU20GT200XQ20-CND.OUT,400V WTP SWGR INCM TR-B PWR ABN,BOOL,,,0,0,30BFU20GT200XQ20-CND,1,.OUT,30BFU20GT200XQ20-CND,-CND,30BFU20GT200XQ20-CND,-1,30BFU20GT200XQ20-CND
3368,SB_010200010000003368,SB_30BFU20GT200XQ14-CND.OUT,400V WTP SWGR INCM TR-B VLT U-V ABN,BOOL,,,0,0,30BFU20GT200XQ14-CND,1,.OUT,30BFU20GT200XQ14-CND,-CND,30BFU20GT200XQ14-CND,-1,30BFU20GT200XQ14-CND
3369,SB_010200010000003369,SB_30BFD00GS100XB18.OUT,400V WTP SWGR TIE CB AVAIL,BOOL,,,0,0,30BFD00GS100XB18,0,.OUT,30BFD00GS100XB18,,30BFD00GS100XB18,0,30BFD00GS100XB18
3370,SB_010200010000003370,SB_30BFD00GS100XB18-OUT.OUT,400V WTP SWGR TIE CB AVAIL,BOOL,,,0,0,30BFD00GS100XB18-OUT,1,.OUT,30BFD00GS100XB18-OUT,-OUT,30BFD00GS100XB18-OUT,1,30BFD00GS100XB18-OUT
3371,SB_010200010000003371,SB_30BFD00GS100XB02.OUT,400V WTP SWGR TIE CB CLS,BOOL,,,0,0,30BFD00GS100XB02,1,.OUT,30BFD00GS100XB02,,30BFD00GS100XB02,-1,30BFD00GS100XB02
3372,SB_010200010000003372,SB_30BFD00GS100XB23.OUT,400V WTP SWGR TIE CB E-FAIL,BOOL,,,0,0,30BFD00GS100XB23,1,.OUT,30BFD00GS100XB23,,30BFD00GS100XB23,-1,30BFD00GS100XB23
3373,SB_010200010000003373,SB_30BFD00GS100XB20.OUT,400V WTP SWGR TIE CB TST POS,BOOL,,,0,0,30BFD00GS100XB20,0,.OUT,30BFD00GS100XB20,,30BFD00GS100XB20,0,30BFD00GS100XB20
3374,SB_010200010000003374,SB_30BFD00GS100XB20-OUT.OUT,400V WTP SWGR TIE CB TST POS,BOOL,,,0,0,30BFD00GS100XB20-OUT,1,.OUT,30BFD00GS100XB20-OUT,-OUT,30BFD00GS100XB20-OUT,1,30BFD00GS100XB20-OUT
3375,SB_010200010000003375,SB_40PS12A_STATUS.OUT,40PS12A POWER SPLY STATUS,BOOL,,,0,0,40PS12A_STATUS,0,.OUT,40PS12A_STATUS,,0,-1,40PS12A_STATUS
3376,SB_010200010000003376,SB_40PS12B_STATUS.OUT,40PS12B POWER SPLY STATUS,BOOL,,,0,0,40PS12B_STATUS,0,.OUT,40PS12B_STATUS,,0,-1,40PS12B_STATUS
3377,SB_010200010000003377,SB_40TMP1_STATUS.OUT,40TMP1_STATUS,BOOL,,,0,0,40TMP1_STATUS,0,.OUT,40TMP1_STATUS,,0,-1,40TMP1_STATUS
3378,SB_010200010000003378,SB_40TMP2_STATUS.OUT,40TMP2_STATUS,BOOL,,,0,0,40TMP2_STATUS,0,.OUT,40TMP2_STATUS,,0,-1,40TMP2_STATUS
